3.286930645363649539e+00
4.043542101726121274e+00
2.223869013414736528e+00
2.229955385633930476e+00
3.372103760402600958e+00
3.967562467715350039e+00
3.963438634323277476e+00
2.575552823723736839e+00
3.723229903120368167e+00
4.643701622934529816e+00
4.395443120364275202e+00
2.827127681077649335e+00
3.665681482603274866e+00
4.922075442818030666e+00
4.865491110839164079e+00
3.199215479189657430e+00
4.896508937798643046e+00
4.723636254218327224e+00
5.117790408491855736e+00
3.525309882957412100e+00
3.892697305015221598e+00
5.407836545435808162e+00
5.144669271832635893e+00
3.747355350082993919e+00
5.415867269524870409e+00
